Business_Area,Country_Desc,Company_Nam,Cust_ID,Material_ID,month,Year,Quantity,Revenue
NULL,Germany,NULL,1372,6275,11,2015,0,680
NULL,Hong Kong,NULL,3527,6275,9,2016,5000,22933.89
BA-E New Machines,France,FR50 - ATT,1659,387,12,2015,20,18.95
BA-E Service,Czech Republic,DE10 - ATT,362,3647,9,2015,5,63.65
BA-E Service,Austria,AT10 - ATT,3429,4621,5,2015,6,419.58
BA-E Service,Poland,PL10 - ATT,3436,3710,11,2015,40,56.3
BA-E New Machines,France,FR50 - ATT,775,3927,4,2015,1,55.51
NULL,Russian Federation,NULL,398,6275,4,2017,2000,43820
BA-E Service,Netherlands,7500 - ATT,1641,5645,6,2017,1,925
BA-E Service,Germany,4900 - ATT,2638,1040,3,2016,3,628.58
BA-E Service,France,1310 - ATT,2884,1846,5,2016,6000,60772
BA-E Service,Denmark,4500 - ATT,418,553,11,2015,48,1285.51
BA-E Service,France,9300 - ATT,3199,1654,6,2016,12,1722.36
BA-E New Machines,Canada,CA10 - ATT,2557,4076,11,2015,1,161.64
NULL,Germany,NULL,421,6275,9,2016,1000,1760
BA-E Service,Germany,DE15 - ATT,487,1688,5,2016,1,6.09
BA-E New Machines,United States,4500 - ATT,388,6000,6,2015,0,2452
BA-E Service,Kazakhstan,4500 - ATT,418,5409,2,2016,1,0
BA-E New Machines,Romania,DE10 - ATT,362,3580,6,2015,1,0.89
BA-E Service,France,4500 - ATT,419,475,8,2015,1,3.43
BA-E Service,France,2900 - ATT,399,5728,10,2015,6,2810.67
BA-E New Machines,Netherlands,NL50 - Roya,583,3352,11,2015,1,1241.72
BA-E Service,Canada,CA10 - ATT,2720,4938,11,2016,3,302.89
BA-E Service,United States,6500 - ATT,1921,583,1,2016,0,429.02
BA-E New Machines,France,FR50 - ATT,251,3549,5,2016,10,276.85
BA-E New Machines,Belgium,BE10 - ATT,1660,3551,1,2016,15,495.67
BA-E New Machines,Singapore,4500 - ATT,1603,2229,6,2015,2,0
BA-E Service,Belgium,BE10 - ATT,2446,3928,3,2016,1,50.55
BA-E New Machines,Ukraine,DE10 - ATT,416,1431,3,2015,12,71.5
BA-E Service,United States,6500 - ATT,2598,1203,8,2015,2,15.43
BA-E Service,Taiwan,8500 - ATT,3167,851,3,2016,1,81.56
BA-E New Machines,France,FR50 - ATT,922,4359,10,2015,1,4031.04
BA-E New Machines,France,DE10 - ATT,377,3993,10,2016,5,7300.83
BA-E Service,France,DE10 - ATT,377,3601,8,2016,3,42.93
NULL,NULL,NL50 - Roya,2442,4150,7,2015,0,0
BA-E Service,Switzerland,CN01 - ATT,3535,2642,2,2015,20,3091.91
BA-E Service,Germany,DE15 - ATT,3516,3771,11,2016,5,29.3
NULL,United States,NULL,388,6275,12,2016,0,8946840
BA-E Service,United States,6500 - ATT,2514,1126,12,2016,0,198.9
BA-E Service,Argentina,AR10 - ATT,1942,2540,8,2015,64,24.28
BA-E Service,Germany,DE15 - ATT,2070,4605,5,2016,3,106.08
NULL,NULL,DK10 - ATT,2442,3430,4,2015,0,0
BA-E Service,Italy,DE12 - ATT,515,441,11,2015,15,29.12
BA-E Service,Germany,4900 - ATT,2891,2460,2,2015,3,2708.14
BA-E Service,Italy,2900 - ATT,2467,5584,1,2016,0,135.75
BA-E Service,Germany,4900 - ATT,1623,148,7,2016,2,189.28
BA-E Service,Argentina,AR10 - ATT,870,3694,11,2016,15,62.5
BA-E Service,Germany,4500 - ATT,382,1376,8,2016,16,276.62
BA-E Service,United States,6500 - ATT,3104,5904,3,2015,1,0
BA-E Service,France,4500 - ATT,419,1231,10,2015,1,159.5
BA-E Service,United States,US50 - ATT,1155,2150,10,2016,15,862.66
BA-E Service,United Kingdom,UK01 - ATT,3071,4622,11,2016,6,244.4
BA-E Service,Germany,4500 - ATT,382,268,5,2015,1,15.67
BA-E New Machines,Switzerland,DE10 - ATT,408,4158,7,2015,4,111.72
BA-E Service,Brazil,BR10 - ATT,1161,1698,8,2016,20,3.06
BA-E New Machines,Italy,2900 - ATT,1311,5583,10,2016,0,0
BA-E Service,France,FR50 - ATT,775,5191,9,2016,1,178.21
BA-E New Machines,United States,4500 - ATT,388,5997,3,2015,0,0
BA-E Service,Netherlands,NL50 - Roya,2018,3218,10,2015,26,132.76
BA-E New Machines,United Kingdom,UK01 - ATT,2733,4867,9,2015,1,350.6
BA-E Service,Slovenia,DE10 - ATT,362,4405,10,2015,10,36.3
BA-E Service,United States,3010 - ATT,3300,1882,4,2016,1000,9112
BA-E Service,United States,6500 - ATT,109,896,6,2016,2,77.92
BA-E Service,United Kingdom,UK01 - ATT,1019,3332,12,2016,4,202.77
BA-E Service,Ukraine,4500 - ATT,1018,784,6,2016,8,10.62
BA-E Service,China,4500 - ATT,388,898,7,2016,10,103.45
BA-E Service,Belgium,DE10 - ATT,377,3731,10,2015,300,622.66
BA-E Service,Germany,4500 - ATT,632,1190,6,2015,6,63.32
BA-E New Machines,Germany,DE15 - ATT,1986,4341,1,2016,2,1143.16
BA-E Service,Belgium,BE10 - ATT,690,2507,11,2015,2,39.65
NULL,Netherlands,NULL,398,6275,1,2014,28000,6699
BA-E Service,Spain,6700 - ATT,1378,2357,10,2015,4,0
BA-E New Machines,France,FR50 - ATT,530,4016,12,2015,1,21.94
BA-E New Machines,Spain,4500 - ATT,418,1720,4,2015,4,0
BA-E New Machines,China,CN01 - ATT,1292,2648,12,2015,10,17.7
BA-E New Machines,Germany,DE15 - ATT,2305,4208,11,2016,1,181.81
BA-E Service,Germany,AT10 - ATT,377,4627,12,2015,2,19.46
BA-E Service,Finland,4500 - ATT,345,1480,9,2015,5,0
BA-E Service,Netherlands,1010 -ATT,1810,1832,9,2016,2000,77864
BA-E Service,Hungary,AT10 - ATT,2250,4742,4,2016,2,36.39
BA-E Service,Italy,4500 - ATT,388,809,4,2016,2,17.79
BA-E Service,United Kingdom,6100 - ATT,613,799,7,2015,3,41.95
BA-E Service,Turkey,9000 - WS T,2529,578,7,2016,1,140.68
BA-E Service,Denmark,DK15 - ATT,196,5552,10,2016,0,109.85
BA-E New Machines,France,DE10 - ATT,377,3590,5,2015,181,176.18
BA-E Service,Switzerland,AT10 - ATT,408,4626,6,2016,1,96.94
BA-E New Machines,Germany,DE15 - ATT,2700,1497,5,2015,11,159.22
BA-E Service,Germany,DE15 - ATT,1548,3488,4,2016,2,66.98
BA-E Service,United States,6500 - ATT,2598,860,10,2015,2,36
BA-E Service,Spain,4500 - ATT,418,236,6,2015,4,28.9
BA-E Service,Austria,6300 - ATT,1528,78,8,2015,2,94.26
BA-E Service,France,FR50 - ATT,3052,3628,4,2015,1,10.31
BA-E Service,France,FR50 - ATT,2722,2484,5,2015,2,50.82
BA-E Service,France,9300 - ATT,2791,875,1,2016,4,23.68
NULL,NULL,FR20 - ATT,2442,2442,10,2015,0,0
NULL,China,NULL,3240,6275,9,2014,0,6.6
BA-E Service,New Zealand,NZ30 - ATT,377,5493,8,2015,8,49.46
BA-E Service,Germany,8800 - ATT,418,92,6,2015,1,45.43
BA-E New Machines,Germany,DE10 - ATT,377,119,3,2015,5,1
BA-E Service,Netherlands,7500 - ATT,3356,332,10,2016,1,7.53
BA-E Service,United States,US20 - ATT,2085,5077,10,2015,3,585.34
BA-E Service,Norway,DE10 - ATT,377,3467,2,2016,6,5.76
BA-E Service,United States,US10 - ATT,497,3777,2,2015,1,112.66
BA-E New Machines,Germany,DE15 - ATT,1209,3688,5,2016,2,33.61
BA-E Service,Germany,4900 - ATT,2288,162,5,2015,2,22.31
BA-E Service,Indonesia,8100 - ATT,2663,321,8,2015,6,55.49
BA-E Service,Argentina,AR10 - ATT,2750,2560,5,2015,2,92.81
BA-E Service,Germany,DE10 - ATT,377,3716,8,2015,768,1691.21
BA-E New Machines,Germany,DE15 - ATT,1584,3634,3,2015,10,67.14
NULL,NULL,NL50 - Roya,2442,3177,7,2015,0,0
BA-E Service,France,FR50 - ATT,3399,4295,4,2016,4,138.6
BA-E Service,Tunisia,9300 - ATT,754,555,9,2015,1,0.8
BA-E Service,Spain,ES10 - ATT,190,4351,4,2016,1,28.73
BA-E Service,Switzerland,CH10 - ATT,1493,3779,10,2016,200,1380.18
BA-E Service,Germany,4900 - ATT,2752,5346,6,2015,1,379
NULL,Germany,4500 - ATT,382,836,8,2016,2,43.11
BA-E Service,Pakistan,7900 - ATT,1834,666,2,2015,2,186.08
BA-E Service,Germany,4900 - ATT,1067,200,9,2015,3.1,164.64
BA-E Service,Netherlands,4500 - ATT,418,2211,5,2015,1,466.12
BA-E Service,France,9300 - ATT,1192,744,10,2016,10,30.4
BA-E Service,Hong Kong,8500 - ATT,3332,5629,12,2016,0,-263.96
BA-E Service,Germany,4900 - ATT,3497,1085,11,2015,12,8.64
BA-E Service,Brazil,BR10 - ATT,218,3892,11,2015,6,47.5
BA-E Service,Austria,AT10 - ATT,425,3913,1,2016,10,386.4
BA-E Service,NULL,3010 - ATT,2442,6153,9,2016,0,13776.65
BA-E Service,Germany,4500 - ATT,382,1323,4,2016,6,130.94
BA-E Service,Germany,4900 - ATT,1067,595,11,2016,1,5.83
BA-E New Machines,France,DE10 - ATT,377,4179,4,2015,6,40.26
BA-E New Machines,Denmark,4500 - ATT,418,950,12,2016,2,0
NULL,United States,NULL,388,6275,10,2014,2000,0
BA-E New Machines,NULL,NULL,2442,6275,1,2016,3000,90000
BA-E Service,Argentina,5400 - ATT,322,1194,12,2016,2,1853.92
BA-E Service,Netherlands,7500 - ATT,2058,634,10,2016,0,66.36
BA-E Service,Germany,4900 - ATT,2864,5623,11,2016,0,120
BA-E Service,Japan,8700 - ATT,2872,848,2,2015,0,0.18
BA-E New Machines,Germany,DE10 - ATT,377,4045,4,2015,2,4352.1
NULL,China,NULL,398,6275,10,2014,6000,3958.1
BA-E Service,Argentina,AR10 - ATT,1550,2563,2,2015,8,122.93
BA-E New Machines,Netherlands,NL50 - Roya,2200,3236,3,2015,2,19.27
BA-E Service,Turkey,TR10 - ATT,2212,4489,11,2016,6,26.42
BA-E Service,Austria,DE10 - ATT,362,3767,10,2016,6,217.72
BA-E Service,Germany,4500 - ATT,382,570,10,2016,6,135.54
BA-E Service,Germany,4900 - ATT,1178,71,2,2016,2,177.02
NULL,Germany,NULL,410,6275,6,2014,38000,0
BA-E Service,France,1310 - ATT,1222,114,5,2016,4000,4256
BA-E Service,Canada,CA10 - ATT,47,2805,1,2016,2,16.71
BA-E Service,Netherlands,2900 - ATT,398,5905,9,2015,2,6202.5
NULL,NULL,FR20 - ATT,2442,2406,12,2015,0,0
BA-E Service,Austria,6300 - ATT,2850,197,9,2015,16.5,129.92
BA-E Service,United States,US10 - ATT,2627,2922,3,2015,20,120.77
BA-E Service,Germany,4900 - ATT,1623,1088,9,2016,2,19.82
BA-E New Machines,Canada,CA10 - ATT,1974,3117,4,2016,16,56.54
BA-E Service,Chile,5600 - ATT,2036,814,2,2015,2,0.36
BA-E New Machines,Switzerland,NL50 - Roya,408,3301,3,2016,2,34.96
BA-E New Machines,India,4500 - ATT,418,6072,9,2016,1,5605.2
BA-E Service,France,DE10 - ATT,377,4029,7,2015,13,269.6
BA-E Service,China,4500 - ATT,388,935,1,2016,1,5.61
BA-E Service,Australia,4500 - ATT,418,735,4,2016,6,69.35
BA-E Service,Netherlands,NL10 - ATT,1396,6275,2,2015,1,33.11
NULL,United States,NULL,398,6275,5,2014,2000,12465.19
BA-E New Machines,New Zealand,NZ30 - ATT,377,5438,7,2015,3,101.9
BA-E Service,Italy,2900 - ATT,765,584,10,2015,2,6.94
BA-E Service,Germany,4900 - ATT,1844,494,1,2015,3,121.45
BA-E New Machines,China,4500 - ATT,418,6076,4,2017,2,195200
BA-E Service,Netherlands,4500 - ATT,393,1528,7,2016,1,15.65
BA-E New Machines,China,NZ30 - ATT,357,5472,8,2015,2,0.18
BA-E New Machines,United States,US45 - San,1639,5673,1,2017,0,8.98
BA-E Service,India,4500 - ATT,2144,1176,7,2015,-4,-595.05
NULL,Germany,4500 - ATT,385,5652,2,2015,0,250.8
BA-E Service,China,8500 - ATT,934,716,5,2015,21,109.78
NULL,Germany,NULL,3235,6275,4,2014,0,47070
BA-E New Machines,Switzerland,DE10 - ATT,408,3756,11,2015,112,13.44
BA-E Service,France,DE10 - ATT,377,3506,4,2015,5,16.11
BA-E Service,China,8500 - ATT,934,559,3,2016,6,19.74
BA-E Service,United States,6500 - ATT,2436,5607,12,2016,0,563.28
BA-E Service,Austria,DE10 - ATT,362,4325,10,2015,3,6.62
BA-E Service,Poland,4500 - ATT,418,858,8,2015,16,35.98
BA-E Service,Mexico,5200 - ATT,1673,294,11,2016,7,48.74
BA-E Service,United States,US20 - ATT,1021,5069,7,2015,250,844.93
BA-E Service,United States,2900 - ATT,388,5898,11,2016,36,704.52
BA-E Service,United States,US10 - ATT,971,2743,11,2016,12,6.16
BA-E New Machines,Netherlands,NL10 - ATT,3376,438,5,2016,50,70.86
BA-E Service,Thailand,8100 - ATT,418,274,3,2016,4,765.4
BA-E New Machines,United Kingdom,UK01 - ATT,3380,2628,4,2015,1,0.08
BA-E Service,Canada,CA10 - ATT,232,5140,10,2015,0,-9.95
NULL,Denmark,NULL,398,6275,2,2016,30000,0
BA-E Service,United States,6500 - ATT,716,225,11,2016,1,305.01
BA-E Service,United States,6500 - ATT,2205,5769,12,2015,2,694.47
BA-E Service,Canada,CA10 - ATT,2690,4058,6,2016,1,260.85
BA-E Service,Russian Federation,6200 - ATT,615,1178,5,2016,1,168.85
BA-E New Machines,United States,US50 - ATT,571,2301,1,2015,1,1055.31
BA-E New Machines,Germany,NL50 - Roya,377,4260,8,2015,1,99.1
BA-E Service,United States,US10 - ATT,1321,2863,1,2016,57,92.96
BA-E New Machines,United States,US10 - ATT,1337,2786,4,2016,2,1127.37
BA-E Service,Belgium,8500 - ATT,284,1344,8,2016,2,137.83
BA-E Service,United States,US50 - ATT,3564,2090,4,2015,1,211.86
BA-E Service,Spain,4500 - ATT,418,456,11,2015,1,28.99
BA-E New Machines,Germany,DE15 - ATT,176,5285,3,2016,2,0
BA-E Service,Serbia,AT10 - ATT,374,4633,4,2015,48,2310.24
BA-E Service,United States,CA50 - ATT,377,2019,11,2016,1,74.04
NULL,Germany,4500 - ATT,1591,2475,11,2016,5,946.7
BA-E New Machines,Australia,AU10 - ATT,147,4065,11,2015,10,14.75
BA-E Service,Italy,4500 - ATT,388,325,3,2016,8,38.12
NULL,United States,NULL,1262,6275,7,2014,1000,10794.88
BA-E Service,Germany,4500 - ATT,2548,1241,9,2015,-1,0
BA-E Service,Belgium,BE10 - ATT,2001,6275,12,2016,1,0
BA-E Service,Netherlands,NL10 - ATT,1741,6275,11,2016,2,44.06
BA-E New Machines,Germany,DE15 - ATT,2702,3280,4,2015,0,0
NULL,Germany,NULL,1623,6275,6,2015,0,28342.03
BA-E Service,Belgium,BE10 - ATT,2615,5716,5,2015,0,29.45
BA-E New Machines,Netherlands,NL50 - Roya,1902,3292,5,2015,2,19.83
BA-E New Machines,Australia,AU10 - ATT,2711,3882,9,2015,2,278.55
NULL,NULL,FR20 - ATT,2442,6275,2,2015,0,0
BA-E New Machines,Greece,DE10 - ATT,377,1735,9,2015,2,0.54
BA-E Service,Japan,8700 - ATT,2360,497,10,2015,2,3.53
BA-E New Machines,Malaysia,4500 - ATT,418,6025,10,2015,1,8000
BA-E Service,Netherlands,7100 - ATT,50,358,10,2015,2,148.51
BA-E Service,New Zealand,NZ20 - Farm,2571,2668,8,2016,1,0
BA-E Service,United States,US10 - ATT,18,4731,5,2015,3,61.38
BA-E Service,Spain,4500 - ATT,418,5369,8,2016,2,100.79
BA-E Service,Germany,4500 - ATT,419,777,7,2015,-2,0
BA-E New Machines,Canada,CA50 - ATT,377,2309,5,2015,2,0
BA-E New Machines,Portugal,ES10 - ATT,2858,4345,2,2015,2,819
BA-E New Machines,NULL,NULL,2442,6275,9,2016,1000,788
BA-E New Machines,Argentina,AR10 - ATT,1943,5701,10,2016,0,212.29
NULL,NULL,DE10 - ATT,2442,5296,11,2015,0,0
BA-E New Machines,France,NL50 - Roya,833,3361,9,2015,23,0
BA-E Service,Germany,4900 - ATT,478,649,8,2015,1,52.82
BA-E Service,Germany,DE15 - ATT,1402,1084,8,2016,2,5.87
BA-E Service,China,8800 - ATT,3536,1639,9,2016,1,899.91
BA-E New Machines,United States,US10 - ATT,2727,2887,7,2016,1,78.35
BA-E New Machines,Italy,2900 - ATT,2831,5581,3,2017,0,0
BA-E Service,United States,US10 - ATT,3100,4934,8,2015,1,1421.82
BA-E Service,Netherlands,NL50 - Roya,2170,3218,11,2016,10,0
BA-E New Machines,Spain,DE10 - ATT,377,4074,10,2015,32,1584.56
BA-E Service,Netherlands,NL50 - Roya,2047,3329,3,2016,10,11.9
BA-E New Machines,Germany,NL50 - Roya,377,2585,9,2016,8,100
BA-E New Machines,Argentina,AR10 - ATT,1045,5701,11,2016,0,66.48
BA-E Service,Italy,DE10 - ATT,377,3484,10,2015,1,78.63
NULL,France,NULL,398,6275,1,2014,14000,132300
BA-E New Machines,Brazil,BR10 - ATT,194,2515,11,2016,9,7689.39
BA-E New Machines,France,DE10 - ATT,377,3507,1,2015,8,2.08
BA-E New Machines,United States,US45 - San,1083,3027,10,2015,4,49.39
BA-E New Machines,Spain,ES10 - ATT,1799,3677,2,2016,1,76.36
BA-E New Machines,France,FR50 - ATT,1659,4009,9,2016,1,224.34
BA-E New Machines,Latvia,8400 - ATT,418,5996,3,2015,1,14615.85
NULL,Germany,NULL,418,6275,10,2016,5000,7542
BA-E Service,United States,US10 - ATT,973,5011,12,2015,2,128.92
BA-E Service,United States,6500 - ATT,796,5643,4,2016,0,2259.22
NULL,Germany,NULL,2457,6275,7,2016,0,3170
BA-E Service,Germany,4900 - ATT,1027,5609,2,2016,0,60
BA-E Service,Switzerland,CH10 - ATT,3454,4632,2,2015,10,433.45
BA-E Service,Belgium,4500 - ATT,418,439,12,2016,2,277.63
BA-E Service,United States,6500 - ATT,1977,932,4,2015,0,45.96
BA-E Service,Germany,4900 - ATT,2752,5326,1,2015,4,130.4
BA-E Service,Netherlands,DE10 - ATT,377,3512,12,2016,1,19.7
BA-E Service,United States,US45 - San,2455,2992,11,2015,1,72.37
BA-E Service,Japan,8700 - ATT,2993,5645,3,2017,2,15.07
BA-E New Machines,Germany,DE15 - ATT,3094,5641,8,2015,-1,0
BA-E Service,Germany,2010 - ATT,1577,58,7,2016,4000,39451
NULL,Israel,NULL,3253,6275,2,2014,0,23600
BA-E Service,Belarus,4500 - ATT,418,914,5,2015,4,159.9
BA-E New Machines,China,CN01 - ATT,1292,3690,7,2015,40,234.69
BA-E Service,Germany,4900 - ATT,2839,275,12,2016,1,0
BA-E Service,South Africa,4500 - ATT,358,324,12,2015,15,773.1
BA-E Service,United States,US20 - ATT,1501,2968,8,2016,1,20.42
BA-E Service,Saudi Arabia,7900 - ATT,3324,786,11,2016,3,14.5
BA-E Service,Italy,2900 - ATT,1143,5818,12,2015,0,3.68
BA-E Service,Germany,DE15 - ATT,177,3530,10,2015,12,159.71
BA-E Service,Denmark,4500 - ATT,418,176,9,2016,2,70.45
BA-E Service,Singapore,8100 - ATT,1125,1516,9,2015,1,1237.94
BA-E Service,United States,US10 - ATT,2379,2974,5,2015,3,59
BA-E Service,United States,US45 - San,813,2898,7,2015,4,40.38
BA-E Service,Latvia,PL10 - ATT,2997,3166,2,2015,1,185.46
BA-E New Machines,Poland,PL10 - ATT,1073,3200,7,2015,2,2051.44
BA-E Service,United Kingdom,UK01 - ATT,721,2620,8,2015,1,39.92
NULL,Germany,NULL,1926,6275,2,2016,5000,9150
BA-E New Machines,Iraq,4500 - ATT,389,5917,4,2015,0,0
BA-E Service,Barbados,7500 - ATT,988,849,3,2015,2,13.26
BA-E Service,Germany,4900 - ATT,268,1141,3,2016,2,80.24
BA-E Service,Hungary,4210 - ATT,2506,1046,3,2016,1,1.35
BA-E New Machines,France,FR50 - ATT,429,4369,4,2016,2,49.57
BA-E New Machines,United States,US10 - ATT,3020,4065,2,2015,30,117.11
NULL,China,NULL,1541,6275,7,2016,4000,582101.14
BA-E Service,United States,US10 - ATT,3100,5012,12,2015,1,58.06
BA-E Service,France,9300 - ATT,2861,2459,6,2015,1,6273.61
BA-E Service,Germany,DE15 - ATT,2807,4598,5,2015,6,118.8
BA-E Service,Germany,4500 - ATT,1549,1235,12,2015,5,180.45
BA-E Service,Australia,DE10 - ATT,377,3797,4,2015,100,955
BA-E Service,United States,US10 - ATT,3101,2898,3,2015,18,127.35
NULL,Germany,NULL,410,6275,10,2015,2000,15120
BA-E Service,United States,4500 - ATT,388,393,7,2016,2,194.26
BA-E Service,Australia,AU20 - ATT,377,2703,8,2015,16,1080.19
BA-E Service,United States,6500 - ATT,2604,825,10,2015,8,345.58
BA-E New Machines,Croatia,NL50 - Roya,377,3355,4,2016,2,1879.88
BA-E Service,Germany,DE10 - ATT,377,3802,6,2016,158,62.15
BA-E Service,Belgium,BE10 - ATT,835,6275,12,2016,2,88.4
NULL,NULL,FR20 - ATT,2442,2417,11,2016,0,0
BA-E New Machines,Spain,ES10 - ATT,190,3538,3,2015,18,94.97
BA-E Service,Singapore,4500 - ATT,418,814,2,2016,5,35.47
BA-E Service,China,CN01 - ATT,3556,4170,9,2016,16,18.58
BA-E Service,Germany,DE15 - ATT,2947,3739,2,2015,100,158
BA-E New Machines,United States,US32 - ATT,266,3054,4,2015,1,31.1
NULL,Canada,NULL,388,6275,10,2015,20000,980
BA-E Service,Spain,4500 - ATT,418,1289,1,2016,1,200.65
BA-E Service,Switzerland,4500 - ATT,383,835,3,2015,1,2.99
BA-E Service,United Kingdom,UK01 - ATT,369,3721,4,2016,20,58.42
BA-E New Machines,Brazil,9400 - ATT,418,5932,2,2015,1,2900
BA-E Service,Germany,4900 - ATT,2460,732,2,2016,1,50.99
BA-E Service,Germany,4500 - ATT,382,1009,9,2016,5,1.35
NULL,NULL,NL50 - Roya,2442,4263,11,2016,0,0
BA-E Service,Germany,4500 - ATT,2321,1506,9,2016,4,174.88
BA-E Service,Japan,8700 - ATT,2462,315,10,2015,0,0.9
BA-E Service,Canada,US10 - ATT,377,4384,12,2016,1,24.57
BA-E Service,Colombia,US10 - ATT,1060,4649,2,2015,5,1315.72
BA-E New Machines,Germany,DE10 - ATT,377,3443,12,2015,3,0
BA-E Service,United States,4500 - ATT,388,1085,2,2016,24,8.31
BA-E Service,New Zealand,4500 - ATT,418,2474,9,2016,2,1932.42
NULL,United States,NULL,1096,6275,3,2017,20000,3525.15
BA-E Service,New Zealand,NZ10 - ATT,969,2657,11,2016,1,126.68
BA-E Service,Hungary,2610 - ATT,3563,6173,12,2016,60000,-8
NULL,China,NULL,3557,6275,1,2016,0,166589.36
BA-E Service,China,4500 - ATT,388,412,4,2015,1,957.51
BA-E Service,Spain,6700 - ATT,2052,5568,1,2016,0,0
BA-E Service,Germany,DE15 - ATT,1804,305,11,2015,10,58.5
BA-E Service,Russian Federation,RU01 - LLCÃ,81,1481,3,2015,2,2.46
BA-E Service,Spain,4500 - ATT,418,1477,7,2015,3,63.19
BA-E Service,Argentina,AR10 - ATT,2344,3530,11,2015,20,166.51
BA-E Service,Germany,4900 - ATT,2752,591,5,2016,3,47.1
NULL,France,4500 - ATT,418,1728,1,2015,4,7.36
NULL,Colombia,NULL,361,6275,1,2017,2000,0
BA-E New Machines,Belgium,BE10 - ATT,1468,3252,9,2015,1,115.49
BA-E Service,Turkey,TR10 - ATT,154,4629,12,2015,1,260.73
NULL,Germany,NULL,2860,6275,4,2016,2000,1100
BA-E New Machines,China,CN01 - ATT,3519,2646,12,2015,2,576.22
BA-E Service,Australia,DE10 - ATT,377,423,1,2016,10,1.9
BA-E New Machines,Sweden,DK15 - ATT,2048,1399,10,2016,2,10.63
BA-E Service,Argentina,AR10 - ATT,588,2574,4,2016,3,1881.01
BA-E Service,Japan,4500 - ATT,418,2327,2,2016,1,1220.51
BA-E Service,Japan,DE12 - ATT,394,1504,3,2015,1,92.33
BA-E Service,Spain,6700 - ATT,1685,1037,3,2016,1,35.11
BA-E Service,United States,4500 - ATT,388,1247,1,2016,2,1792.04
BA-E Service,Poland,DE10 - ATT,377,4856,2,2015,20,272.87
BA-E Service,Tunisia,9300 - ATT,1221,193,11,2016,4,43.48
BA-E Service,Germany,DE10 - ATT,377,3606,5,2016,15,5.09
BA-E Service,United States,6500 - ATT,215,5826,10,2015,3,24.01
BA-E Service,Belgium,2900 - ATT,399,5814,4,2015,3,25.91
BA-E Service,United States,US50 - ATT,771,1969,7,2015,2,59.03
BA-E Service,Netherlands,NL10 - ATT,2921,3448,2,2016,1,244.69
BA-E Service,Argentina,AR10 - ATT,1356,2516,10,2015,0.6,179.76
NULL,Spain,NULL,398,6275,3,2017,1000,0
BA-E Service,China,4500 - ATT,388,1082,3,2016,2,12.35
BA-E Service,NULL,4500 - ATT,1038,372,7,2016,88,15114.88
BA-E Service,Germany,4900 - ATT,418,1450,2,2015,3,66.9
NULL,Switzerland,NULL,2080,6275,4,2014,3000,3570
BA-E Service,Austria,DE10 - ATT,362,796,11,2015,171,3.15
BA-E Service,Germany,DE15 - ATT,3496,1687,4,2016,2,9.56
BA-E Service,New Zealand,NZ30 - ATT,377,4092,6,2015,374,1326.16
BA-E Service,Switzerland,CH10 - ATT,1479,3468,7,2015,10,0
BA-E Service,Sweden,1130 - ATT,1620,1786,4,2016,1000,637405
BA-E New Machines,France,FR50 - ATT,2871,1394,12,2015,90,67.12
NULL,Germany,NULL,3210,6275,7,2014,0,43680
BA-E Service,New Zealand,DE10 - ATT,377,1747,6,2015,0,0
NULL,Germany,NULL,364,6275,4,2014,1000,18900
BA-E New Machines,Finland,4500 - ATT,418,6034,12,2016,1,0.11
BA-E Service,United States,6500 - ATT,3450,5599,8,2016,0,1097.76
BA-E Service,Argentina,AR10 - ATT,2062,2532,10,2015,3,28.17
BA-E Service,Israel,DE10 - ATT,377,4493,4,2016,12,284.64
BA-E Service,Belgium,7000 - ATT,711,1101,12,2015,0,33.05
BA-E Service,United States,6500 - ATT,1597,5615,4,2016,1,138.32
BA-E Service,Italy,2900 - ATT,729,5854,3,2016,0,27.6
BA-E Service,New Zealand,NZ10 - ATT,887,5456,12,2015,1,0.46
BA-E Service,France,FR50 - ATT,775,3819,5,2016,1,81.9
BA-E Service,Taiwan,8500 - ATT,3167,1653,7,2015,4,267.95
